wheel r v,wheel f v,accel v,brake lever,brake pid,braking,% slip a,% slip f
14,30,46,173,146.61,1,69.56521739,53.33333333
14,30,51,174,146.61,1,72.54901961,53.33333333
14,30,42,173,143.58,1,66.66666667,53.33333333
14,30,21,174,143.58,1,33.33333333,53.33333333
14,30,0,174,162.63,1,0,53.33333333
14,30,-25,174,162.63,1,156,53.33333333
14,30,-46,174,102.83,1,130.4347826,53.33333333
14,30,-60,174,102.83,1,123.3333333,53.33333333
14,30,-47,174,118.34,1,129.787234,53.33333333
14,30,13,174,118.34,1,-7.692307692,53.33333333
57,30,47,174,174,1,-21.27659574,-90
57,73,65,174,174,1,12.30769231,21.91780822
57,73,68,174,173.48,1,16.17647059,21.91780822
57,73,44,174,173.48,1,-29.54545455,21.91780822
57,73,9,174,174,1,-533.3333333,21.91780822
57,73,-28,174,174,1,303.5714286,21.91780822
57,73,-65,174,90,1,187.6923077,21.91780822
57,73,-113,174,90,1,150.4424779,21.91780822
57,73,-98,174,104.83,1,158.1632653,21.91780822
57,73,-93,174,104.83,1,161.2903226,21.91780822
57,73,-72,175,104.83,1,179.1666667,21.91780822
57,73,-61,175,90.79,1,193.442623,21.91780822
57,108,-61,175,90.79,1,193.442623,47.22222222
57,108,-64,175,90,1,189.0625,47.22222222
57,108,-72,175,90,1,179.1666667,47.22222222
135,108,-91,175,90.8,1,248.3516484,-25
135,108,-103,175,90.8,1,231.0679612,-25
135,108,-121,175,90,1,211.5702479,-25
135,108,-136,175,90,1,199.2647059,-25
135,108,-148,175,90,1,191.2162162,-25
115,148,-155,175,90,1,174.1935484,22.2972973
115,148,-164,175,93.09,1,170.1219512,22.2972973
115,148,-171,175,93.09,1,167.251462,22.2972973
115,148,-175,174,96.55,1,165.7142857,22.2972973
115,148,-183,175,96.55,1,162.8415301,22.2972973
115,148,-191,175,98.58,1,160.2094241,22.2972973
99,148,-197,175,98.58,1,150.2538071,33.10810811
99,148,-205,175,98.58,1,148.2926829,33.10810811
99,148,-207,175,105.88,1,147.826087,33.10810811
99,148,-212,175,105.88,1,146.6981132,33.10810811
99,120,-220,175,105.88,1,145,17.5
121,120,-229,175,107.56,1,152.8384279,-0.833333333
121,120,-238,175,107.56,1,150.8403361,-0.833333333
121,120,-248,175,104.6,1,148.7903226,-0.833333333
121,120,-255,175,104.6,1,147.4509804,-0.833333333
131,120,-257,175,106.33,1,150.9727626,-9.166666667
131,120,-261,175,106.33,1,150.1915709,-9.166666667
131,120,-266,175,104.92,1,149.2481203,-9.166666667
131,139,-272,175,104.92,1,148.1617647,5.755395683
131,139,-276,175,105.96,1,147.4637681,5.755395683
138,139,-277,175,105.96,1,149.8194946,0.71942446
138,139,-284,174,105.17,1,148.5915493,0.71942446
138,139,-293,174,105.17,1,147.0989761,0.71942446
138,139,-308,174,106.49,1,144.8051948,0.71942446
146,139,-317,174,106.49,1,146.0567823,-5.035971223
146,139,-326,175,106.99,1,144.7852761,-5.035971223
146,145,-330,175,106.99,1,144.2424242,-0.689655172
146,145,-338,175,107.88,1,143.1952663,-0.689655172
133,145,-340,175,107.88,1,139.1176471,8.275862069
133,145,-340,175,110.48,1,139.1176471,8.275862069
133,145,-342,175,110.48,1,138.8888889,8.275862069
133,145,-342,175,110.58,1,138.8888889,8.275862069
146,145,-344,175,110.58,1,142.4418605,-0.689655172
146,145,-354,175,108.8,1,141.2429379,-0.689655172
146,145,-366,174,108.8,1,139.8907104,-0.689655172
146,143,-376,164,110.07,1,138.8297872,-2.097902098
141,143,-386,131,110.07,1,136.5284974,1.398601399
141,143,141,90,111.76,0,0,1.398601399
141,143,141,90,90,0,0,1.398601399
141,143,141,90,90,0,0,1.398601399
141,143,141,90,90,0,0,1.398601399
144,143,143,135,90,1,-0.699300699,-0.699300699
144,143,136,163,135,1,-5.882352941,-0.699300699
144,151,134,172,135,1,-7.462686567,4.635761589
166,151,130,156,172,1,-27.69230769,-9.933774834
166,151,124,127,156,1,-33.87096774,-9.933774834
166,151,166,90,127,0,0,-9.933774834
166,151,166,90,90,0,0,-9.933774834
166,151,166,90,90,0,0,-9.933774834
166,151,166,90,90,0,0,-9.933774834
108,166,108,90,90,0,0,34.93975904
108,166,108,90,90,0,0,34.93975904
108,166,108,90,90,0,0,34.93975904
178,166,178,90,90,0,0,-7.228915663
178,166,178,90,90,0,0,-7.228915663
178,166,178,90,90,0,0,-7.228915663
193,189,193,90,90,0,0,-2.116402116
193,189,192,118,90,1,-0.520833333,-2.116402116
193,189,187,128,118,1,-3.20855615,-2.116402116
198,189,187,130,118,1,-5.882352941,-4.761904762
198,189,190,134,130,1,-4.210526316,-4.761904762
198,189,187,142,130,1,-5.882352941,-4.761904762
212,209,187,147,142,1,-13.36898396,-1.435406699
212,209,177,148,142,1,-19.7740113,-1.435406699
212,209,161,149,148,1,-31.67701863,-1.435406699
209,209,145,155,148,1,-44.13793103,0
209,209,126,159,155,1,-65.87301587,0
209,209,112,160,155,1,-86.60714286,0
209,201,98,158,160,1,-113.2653061,-3.980099502
209,201,89,154,158,1,-134.8314607,-3.980099502
209,201,83,154,154,1,-151.8072289,-3.980099502
209,201,72,155,154,1,-190.2777778,-3.980099502
209,201,65,154,154,1,-221.5384615,-3.980099502
209,201,51,150,154,1,-309.8039216,-3.980099502
209,201,34,152,150,1,-514.7058824,-3.980099502
209,167,17,157,152,1,-1129.411765,-25.1497006
209,167,6,160,152,1,-3383.333333,-25.1497006
0,167,-1,162,152,1,100,100
0,167,-6,154,130,1,100,100
0,167,-2,128,130,1,100,100
0,167,0,90,128,0,0,100
0,167,0,90,90,0,0,100
0,167,0,90,90,0,0,100
33,147,33,90,90,0,0,77.55102041
33,147,33,90,90,0,0,77.55102041
33,147,33,90,90,0,0,77.55102041
194,147,194,90,90,0,0,-31.97278912
194,147,194,90,90,0,0,-31.97278912
194,147,194,90,90,0,0,-31.97278912
178,183,178,90,90,0,0,2.732240437
178,183,178,90,90,0,0,2.732240437
178,183,178,90,90,0,0,2.732240437
178,183,178,90,90,0,0,2.732240437
178,183,178,90,90,0,0,2.732240437
132,183,132,90,90,0,0,27.86885246
132,183,132,90,90,0,0,27.86885246
132,183,132,90,90,0,0,27.86885246
132,183,132,90,90,0,0,27.86885246
132,183,132,90,90,0,0,27.86885246
132,183,132,90,90,0,0,27.86885246
132,108,132,90,90,0,0,-22.22222222
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
81,108,81,90,90,0,0,25
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,108,45,90,90,0,0,58.33333333
45,0,45,90,90,0,0,0
45,47,45,90,90,0,0,4.255319149
48,47,48,90,90,0,0,-2.127659574
48,47,48,90,90,0,0,-2.127659574
48,47,48,90,90,0,0,-2.127659574
48,47,48,90,90,0,0,-2.127659574
48,47,48,90,90,0,0,-2.127659574
48,47,48,95,90,0,0,-2.127659574
48,47,48,95,95,0,0,-2.127659574
48,47,48,90,95,0,0,-2.127659574
72,47,72,90,90,0,0,-53.19148936
72,47,72,90,90,0,0,-53.19148936
72,47,72,90,90,0,0,-53.19148936
72,47,72,90,90,0,0,-53.19148936
72,47,72,90,90,0,0,-53.19148936
72,81,72,90,90,0,0,11.11111111
96,81,96,90,90,0,0,-18.51851852
96,81,96,90,90,0,0,-18.51851852
96,81,96,90,90,0,0,-18.51851852
96,81,96,90,90,0,0,-18.51851852
96,81,96,90,90,0,0,-18.51851852
96,81,96,90,90,0,0,-18.51851852
108,81,108,90,90,0,0,-33.33333333
108,81,108,90,90,0,0,-33.33333333
108,81,108,90,90,0,0,-33.33333333
108,81,108,90,90,0,0,-33.33333333
108,113,108,90,90,0,0,4.424778761
117,113,117,90,90,0,0,-3.539823009
117,113,117,90,90,0,0,-3.539823009
117,113,117,90,90,0,0,-3.539823009
117,113,117,90,90,0,0,-3.539823009
127,113,127,90,90,0,0,-12.38938053
127,113,127,90,90,0,0,-12.38938053
127,113,127,90,90,0,0,-12.38938053
127,113,127,90,90,0,0,-12.38938053
127,130,127,90,90,0,0,2.307692308
133,130,133,90,90,0,0,-2.307692308
133,130,133,90,90,0,0,-2.307692308
133,130,133,90,90,0,0,-2.307692308
133,130,133,90,90,0,0,-2.307692308
145,130,145,90,90,0,0,-11.53846154
145,130,145,90,90,0,0,-11.53846154
145,130,145,90,90,0,0,-11.53846154
145,152,145,90,90,0,0,4.605263158
154,152,154,90,90,0,0,-1.315789474
154,152,154,90,90,0,0,-1.315789474
154,152,154,90,90,0,0,-1.315789474
154,152,154,90,90,0,0,-1.315789474
152,152,152,90,90,0,0,0
152,152,152,90,90,0,0,0
152,152,152,90,90,0,0,0
152,151,152,90,90,0,0,-0.662251656
136,151,136,90,90,0,0,9.933774834
136,151,136,90,90,0,0,9.933774834
136,151,136,90,90,0,0,9.933774834
136,151,136,90,90,0,0,9.933774834
136,151,136,90,90,0,0,9.933774834
129,151,129,90,90,0,0,14.56953642
129,151,129,90,90,0,0,14.56953642
129,151,129,90,90,0,0,14.56953642
129,122,129,90,90,0,0,-5.737704918
129,122,129,90,90,0,0,-5.737704918
112,122,112,90,90,0,0,8.196721311
112,122,112,90,90,0,0,8.196721311
112,122,112,90,90,0,0,8.196721311
112,122,112,90,90,0,0,8.196721311
112,122,112,90,90,0,0,8.196721311
112,122,112,90,90,0,0,8.196721311
97,122,97,90,90,0,0,20.49180328
97,122,97,90,90,0,0,20.49180328
97,122,97,90,90,0,0,20.49180328
97,122,97,90,90,0,0,20.49180328
97,122,97,90,90,0,0,20.49180328
97,94,97,90,90,0,0,-3.191489362
97,94,97,90,90,0,0,-3.191489362
97,94,97,90,90,0,0,-3.191489362
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
73,94,73,90,90,0,0,22.34042553
0,94,0,90,90,0,0,100
0,94,0,90,90,0,0,100
0,94,0,90,90,0,0,100
36,94,36,90,90,0,0,61.70212766
36,94,36,90,90,0,0,61.70212766
36,94,36,90,90,0,0,61.70212766
36,94,36,90,90,0,0,61.70212766
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
36,0,36,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,8,0,90,90,0,0,100
0,8,0,90,90,0,0,100
0,8,0,90,90,0,0,100
0,8,0,90,90,0,0,100
0,8,0,90,90,0,0,100
0,8,0,90,90,0,0,100
0,8,0,90,90,0,0,100
4,8,0,90,90,0,0,50
4,8,4,90,90,0,0,50
4,126,4,90,90,0,0,96.82539683
4,126,4,90,90,0,0,96.82539683
4,126,4,90,90,0,0,96.82539683
4,126,4,90,90,0,0,96.82539683
4,126,4,90,90,0,0,96.82539683
4,126,4,90,90,0,0,96.82539683
4,126,4,90,90,0,0,96.82539683
4,170,4,90,90,0,0,97.64705882
4,170,4,90,90,0,0,97.64705882
4,170,4,90,90,0,0,97.64705882
4,170,4,90,90,0,0,97.64705882
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
0,170,0,90,90,0,0,100
25,170,25,90,90,0,0,85.29411765
25,170,25,90,90,0,0,85.29411765
25,170,25,90,90,0,0,85.29411765
25,170,25,90,90,0,0,85.29411765
25,65,25,90,90,0,0,61.53846154
25,65,25,90,90,0,0,61.53846154
25,65,25,90,90,0,0,61.53846154
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
87,65,87,90,90,0,0,-33.84615385
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,65,0,90,90,0,0,100
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
16,0,16,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
8,0,8,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,4,0,90,90,0,0,100
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
0,0,0,90,90,0,0,0
