wheel v,accel v,servo pos,braking,wheel vel[mph],accel-based vel [mph],brake position,braking,% slip,cal,rear brake,cal,rear slip,cal
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
74,74,90,0,0.74,0.74,0,0,0,,,,,
42,74,90,0,0.42,0.74,0,0,43.24324324,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
42,42,90,0,0.42,0.42,0,0,0,,,,,
56,56,90,0,0.56,0.56,0,0,0,,,,,
56,56,90,0,0.56,0.56,0,0,0,,,,,
56,56,90,0,0.56,0.56,0,0,0,,,,,
56,56,90,0,0.56,0.56,0,0,0,,,,,
56,56,90,0,0.56,0.56,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
110,110,90,0,1.1,1.1,0,0,0,,,,,
129,129,90,0,1.29,1.29,0,0,0,,,,,
129,129,90,0,1.29,1.29,0,0,0,,,,,
188,188,90,0,1.88,1.88,0,0,0,,,,,
188,188,90,0,1.88,1.88,0,0,0,,,,,
188,188,90,0,1.88,1.88,0,0,0,,,,,
228,228,90,0,2.28,2.28,0,0,0,,,,,
228,228,90,0,2.28,2.28,0,0,0,,,,,
248,248,90,0,2.48,2.48,0,0,0,,,,,
248,248,90,0,2.48,2.48,0,0,0,,,,,
248,248,90,0,2.48,2.48,0,0,0,,,,,
239,239,90,0,2.39,2.39,0,0,0,,,,,
239,239,90,0,2.39,2.39,0,0,0,,,,,
229,229,90,0,2.29,2.29,0,0,0,,,,,
229,229,90,0,2.29,2.29,0,0,0,,,,,
229,229,90,0,2.29,2.29,0,0,0,,,,,
240,240,90,0,2.4,2.4,0,0,0,,,,,
240,240,90,0,2.4,2.4,0,0,0,,,,,
244,244,90,0,2.44,2.44,0,0,0,,,,,
244,244,90,0,2.44,2.44,0,0,0,,,,,
244,244,90,0,2.44,2.44,0,0,0,,,,,
227,227,90,0,2.27,2.27,0,0,0,,,,,
227,227,90,0,2.27,2.27,0,0,0,,,,,
247,227,90,0,2.47,2.27,0,0,-8.810572687,,,,,
247,247,90,0,2.47,2.47,0,0,0,,,,,
247,247,90,0,2.47,2.47,0,0,0,,,,,
249,249,90,0,2.49,2.49,0,0,0,,,,,
249,249,90,0,2.49,2.49,0,0,0,,,,,
261,261,90,0,2.61,2.61,0,0,0,,,,,
261,261,90,0,2.61,2.61,0,0,0,,,,,
258,258,90,0,2.58,2.58,0,0,0,,,,,
258,258,90,0,2.58,2.58,0,0,0,,,,,
258,258,90,0,2.58,2.58,0,0,0,,,,,
252,252,90,0,2.52,2.52,0,0,0,,,,,
252,252,90,0,2.52,2.52,0,0,0,,,,,
252,252,90,0,2.52,2.52,0,0,0,,,,,
230,230,90,0,2.3,2.3,0,0,0,,,,,
230,230,90,0,2.3,2.3,0,0,0,,,,,
209,209,90,0,2.09,2.09,0,0,0,,,,,
209,209,90,0,2.09,2.09,0,0,0,,,,,
209,209,90,0,2.09,2.09,0,0,0,,,,,
207,207,90,0,2.07,2.07,0,0,0,,,,,
207,207,90,0,2.07,2.07,0,0,0,,,,,
207,207,90,0,2.07,2.07,0,0,0,,,,,
210,210,90,0,2.1,2.1,0,0,0,,,,,
210,210,90,0,2.1,2.1,0,0,0,,,,,
210,210,90,0,2.1,2.1,0,0,0,,,,,
208,208,90,0,2.08,2.08,0,0,0,,,,,
208,208,90,0,2.08,2.08,0,0,0,,,,,
208,208,90,0,2.08,2.08,0,0,0,,,,,
205,205,90,0,2.05,2.05,0,0,0,,,,,
205,205,90,0,2.05,2.05,0,0,0,,,,,
205,205,90,0,2.05,2.05,0,0,0,,,,,
199,199,90,0,1.99,1.99,0,0,0,,,,,
199,199,90,0,1.99,1.99,0,0,0,,,,,
199,199,90,0,1.99,1.99,0,0,0,,,,,
196,196,90,0,1.96,1.96,0,0,0,,,,,
196,196,90,0,1.96,1.96,0,0,0,,,,,
196,196,90,0,1.96,1.96,0,0,0,,,,,
1482,1482,90,0,14.82,14.82,0,0,0,,,,,
1482,1482,90,0,14.82,14.82,0,0,0,,,,,
1482,1482,90,0,14.82,14.82,0,0,0,,,,,
1506,1506,90,0,15.06,15.06,0,0,0,,,,,
1506,1506,90,0,15.06,15.06,0,0,0,,,,,
234,234,90,0,2.34,2.34,0,0,0,,,,,
234,234,90,0,2.34,2.34,0,0,0,,,,,
234,234,90,0,2.34,2.34,0,0,0,,,,,
214,214,90,0,2.14,2.14,0,0,0,,,,,
214,214,90,0,2.14,2.14,0,0,0,,,,,
214,214,90,0,2.14,2.14,0,0,0,,,,,
218,218,90,0,2.18,2.18,0,0,0,,,,,
218,218,90,0,2.18,2.18,0,0,0,,,,,
244,244,90,0,2.44,2.44,0,0,0,,,,,
244,244,90,0,2.44,2.44,0,0,0,,,,,
244,244,90,0,2.44,2.44,0,0,0,,,,,
245,245,90,0,2.45,2.45,0,0,0,,,,,
245,245,90,0,2.45,2.45,0,0,0,,,,,
261,261,90,0,2.61,2.61,0,0,0,,,,,
261,261,90,0,2.61,2.61,0,0,0,,,,,
282,282,90,0,2.82,2.82,0,0,0,,,,,
282,282,90,0,2.82,2.82,0,0,0,,,,,
296,296,90,0,2.96,2.96,0,0,0,,,,,
296,296,90,0,2.96,2.96,0,0,0,,,,,
303,303,90,0,3.03,3.03,0,0,0,,,,,
303,303,90,0,3.03,3.03,0,0,0,,,,,
302,302,90,0,3.02,3.02,0,0,0,,,,,
302,302,90,0,3.02,3.02,0,0,0,,,,,
307,307,90,0,3.07,3.07,0,0,0,,,,,
318,318,90,0,3.18,3.18,0,0,0,,,,,
318,318,90,0,3.18,3.18,0,0,0,,,,,
327,327,90,0,3.27,3.27,0,0,0,,,,,
327,327,90,0,3.27,3.27,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
342,342,90,0,3.42,3.42,0,0,0,,,,,
340,340,90,0,3.4,3.4,0,0,0,,,,,
340,340,90,0,3.4,3.4,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
338,338,90,0,3.38,3.38,0,0,0,,,,,
334,334,90,0,3.34,3.34,0,0,0,,,,,
334,334,90,0,3.34,3.34,0,0,0,,,,,
340,340,90,0,3.4,3.4,0,0,0,,,,,
349,349,90,0,3.49,3.49,0,0,0,,,,,
349,349,90,0,3.49,3.49,0,0,0,,,,,
357,357,90,0,3.57,3.57,0,0,0,,,,,
368,368,90,0,3.68,3.68,0,0,0,,,,,
368,368,90,0,3.68,3.68,0,0,0,,,,,
381,381,90,0,3.81,3.81,0,0,0,,,,,
381,381,90,0,3.81,3.81,0,0,0,,,,,
386,386,90,0,3.86,3.86,0,0,0,,,,,
380,380,90,0,3.8,3.8,0,0,0,,,,,
380,380,90,0,3.8,3.8,0,0,0,,,,,
379,379,90,0,3.79,3.79,0,0,0,,,,,
386,386,90,0,3.86,3.86,0,0,0,,,,,
386,386,90,0,3.86,3.86,0,0,0,,,,,
399,399,90,0,3.99,3.99,0,0,0,,,,,
421,421,90,0,4.21,4.21,0,0,0,,,,,
432,432,90,0,4.32,4.32,0,0,0,,,,,
432,432,90,0,4.32,4.32,0,0,0,,,,,
437,437,90,0,4.37,4.37,0,0,0,,,,,
455,455,90,0,4.55,4.55,0,0,0,,,,,
475,455,90,0,4.75,4.55,0,0,-4.395604396,,,,,
475,475,90,0,4.75,4.75,0,0,0,,,,,
477,477,90,0,4.77,4.77,0,0,0,,,,,
486,486,90,0,4.86,4.86,0,0,0,,,,,
513,513,90,0,5.13,5.13,0,0,0,,,,,
535,535,90,0,5.35,5.35,0,0,0,,,,,
535,535,90,0,5.35,5.35,0,0,0,,,,,
530,530,90,0,5.3,5.3,0,0,0,,,,,
540,540,90,0,5.4,5.4,0,0,0,,,,,
551,551,90,0,5.51,5.51,0,0,0,,,,,
580,580,90,0,5.8,5.8,0,0,0,,,,,
619,619,90,0,6.19,6.19,0,0,0,,,,,
615,615,90,0,6.15,6.15,0,0,0,,,,,
624,624,90,0,6.24,6.24,0,0,0,,,,,
608,608,90,0,6.08,6.08,0,0,0,,,,,
604,604,90,0,6.04,6.04,0,0,0,,,,,
605,605,90,0,6.05,6.05,0,0,0,,,,,
617,617,90,0,6.17,6.17,0,0,0,,,,,
623,623,90,0,6.23,6.23,0,0,0,,,,,
642,642,90,0,6.42,6.42,0,0,0,,,,,
650,650,90,0,6.5,6.5,0,0,0,,,,,
638,638,90,0,6.38,6.38,0,0,0,,,,,
626,626,90,0,6.26,6.26,0,0,0,,,,,
632,632,90,0,6.32,6.32,0,0,0,,,,,
648,648,90,0,6.48,6.48,0,0,0,,,,,
657,657,90,0,6.57,6.57,0,0,0,,,,,
758,758,90,0,7.58,7.58,0,0,0,,,,,
788,788,90,0,7.88,7.88,0,0,0,,,,,
789,789,90,0,7.89,7.89,0,0,0,,,,,
764,764,90,0,7.64,7.64,0,0,0,,,,,
764,764,90,0,7.64,7.64,0,0,0,,,,,
775,775,90,0,7.75,7.75,0,0,0,,,,,
879,879,90,0,8.79,8.79,0,0,0,,,,,
866,866,90,0,8.66,8.66,0,0,0,,,,,
878,878,90,0,8.78,8.78,0,0,0,,,,,
891,891,90,0,8.91,8.91,0,0,0,,,,,
906,906,90,0,9.06,9.06,0,0,0,,,,,
940,940,90,0,9.4,9.4,0,0,0,,,,,
1010,1010,90,0,10.1,10.1,0,0,0,,,,,
997,997,90,0,9.97,9.97,0,0,0,,,,,
997,997,90,0,9.97,9.97,0,0,0,,,,,
991,991,90,0,9.91,9.91,0,0,0,,,,,
1083,1083,90,0,10.83,10.83,0,0,0,,,,,
1087,1087,90,0,10.87,10.87,0,0,0,,,,,
1064,1064,90,0,10.64,10.64,0,0,0,,,,,
1055,1055,90,0,10.55,10.55,0,0,0,,,,,
1096,1096,90,0,10.96,10.96,0,0,0,,,,,
1155,1155,90,0,11.55,11.55,0,0,0,,,,,
1133,1133,90,0,11.33,11.33,0,0,0,,,,,
1113,1113,90,0,11.13,11.13,0,0,0,,,,,
1132,1132,90,0,11.32,11.32,0,0,0,,,,,
1212,1212,90,0,12.12,12.12,0,0,0,,,,,
1189,1189,90,0,11.89,11.89,0,0,0,,,,,
1178,1199,90,0,11.78,11.99,0,0,1.75145955,,,,,
1211,1211,90,0,12.11,12.11,0,0,0,,,,,
1287,1287,90,0,12.87,12.87,0,0,0,,,,,
1268,1268,90,0,12.68,12.68,0,0,0,,,,,
1233,1233,90,0,12.33,12.33,0,0,0,,,,,
1261,1261,90,0,12.61,12.61,0,0,0,,,,,
1315,1315,90,0,13.15,13.15,0,0,0,,,,,
1290,1290,90,0,12.9,12.9,0,0,0,,,,,
1270,1270,90,0,12.7,12.7,0,0,0,,,,,
1365,1365,90,0,13.65,13.65,0,0,0,,,,,
1363,1363,90,0,13.63,13.63,0,0,0,,,,,
1342,1342,90,0,13.42,13.42,0,0,0,,,,,
1351,1351,90,0,13.51,13.51,0,0,0,,,,,
1409,1409,90,0,14.09,14.09,0,0,0,,,,,
1385,1385,90,0,13.85,13.85,0,0,0,,,,,
1342,1342,90,0,13.42,13.42,0,0,0,,,,,
1418,1418,90,0,14.18,14.18,0,0,0,,,,,
1418,1418,90,0,14.18,14.18,0,0,0,,,,,
1429,1429,90,0,14.29,14.29,0,0,0,,,,,
1465,1465,90,0,14.65,14.65,0,0,0,,,,,
1474,1474,90,0,14.74,14.74,0,0,0,,,,,
1454,1454,90,0,14.54,14.54,0,0,0,,,,,
1443,1443,90,0,14.43,14.43,0,0,0,,,,,
1453,1453,90,0,14.53,14.53,0,0,0,,,,,
1508,1485,90,0,15.08,14.85,0,0,-1.548821549,,,,,
1478,1478,90,0,14.78,14.78,0,0,0,,,,,
1468,1468,90,0,14.68,14.68,0,0,0,,,,,
1435,1435,90,0,14.35,14.35,0,0,0,,,,,
1435,1435,90,0,14.35,14.35,0,0,0,,,,,
1463,1463,90,0,14.63,14.63,0,0,0,,,,,
1449,1449,90,0,14.49,14.49,0,0,0,,,,,
1482,1482,90,0,14.82,14.82,0,0,0,,,,,
1463,1463,90,0,14.63,14.63,0,0,0,,,,,
1467,1467,90,0,14.67,14.67,0,0,0,,,,,
1446,1448,128,1,14.46,14.48,3.8,1,0.138121547,,,,,
1442,1442,155,1,14.42,14.42,6.5,1,0,,,,,
1445,1458,165,1,14.45,14.58,7.5,1,0.891632373,,,,,
1444,1469,171,1,14.44,14.69,8.1,1,1.701837985,,,,,
1456,1476,171,1,14.56,14.76,8.1,1,1.35501355,,,,,
1450,1450,171,1,14.5,14.5,8.1,1,0,,,,,
1392,1413,171,1,13.92,14.13,8.1,1,1.486199575,,,,,
1359,1405,171,1,13.59,14.05,8.1,1,3.274021352,,,,,
1351,1399,171,1,13.51,13.99,8.1,1,3.431022159,,,,,
1339,1394,171,1,13.39,13.94,8.1,1,3.945480631,,,,,
1357,1376,171,1,13.57,13.76,8.1,1,1.380813953,,,,,
1321,1355,172,1,13.21,13.55,8.2,1,2.509225092,,,,,
1292,1334,172,1,12.92,13.34,8.2,1,3.148425787,,,,,
1276,1317,172,1,12.76,13.17,8.2,1,3.113135915,,,,,
1254,1308,172,1,12.54,13.08,8.2,1,4.128440367,,,,,
1247,1289,172,1,12.47,12.89,8.2,1,3.258339798,,,,,
1244,1278,172,1,12.44,12.78,8.2,1,2.660406886,,,,,
1224,1269,172,1,12.24,12.69,8.2,1,3.546099291,,,,,
1224,1257,172,1,12.24,12.57,8.2,1,2.625298329,,,,,
1199,1228,173,1,11.99,12.28,8.3,1,2.361563518,,,,,
1173,1199,173,1,11.73,11.99,8.3,1,2.168473728,,,,,
1137,1188,173,1,11.37,11.88,8.3,1,4.292929293,,,,,
1120,1178,173,1,11.2,11.78,8.3,1,4.923599321,,,,,
1107,1157,174,1,11.07,11.57,8.4,1,4.321521175,,,,,
1087,1136,174,1,10.87,11.36,8.4,1,4.313380282,,,,,
1066,1122,173,1,10.66,11.22,8.3,1,4.991087344,,,,,
1024,1098,174,1,10.24,10.98,8.4,1,6.739526412,,,,,
1018,1083,174,1,10.18,10.83,8.4,1,6.001846722,,,,,
993,1068,174,1,9.93,10.68,8.4,1,7.02247191,,,,,
984,1052,174,1,9.84,10.52,8.4,1,6.463878327,,,,,
975,1033,173,1,9.75,10.33,8.3,1,5.614714424,,,,,
969,1026,173,1,9.69,10.26,8.3,1,5.555555556,,,,,
950,1002,174,1,9.5,10.02,8.4,1,5.189620758,,,,,
944,982,173,1,9.44,9.82,8.3,1,3.869653768,,,,,
901,964,174,1,9.01,9.64,8.4,1,6.53526971,,,,,
882,948,173,1,8.82,9.48,8.3,1,6.962025316,,,,,
854,922,173,1,8.54,9.22,8.3,1,7.37527115,,,,,
844,901,173,1,8.44,9.01,8.3,1,6.326304107,,,,,
815,884,174,1,8.15,8.84,8.4,1,7.805429864,,,,,
803,872,174,1,8.03,8.72,8.4,1,7.912844037,,,,,
808,850,174,1,8.08,8.5,8.4,1,4.941176471,,,,,
781,832,174,1,7.81,8.32,8.4,1,6.129807692,,,,,
744,806,174,1,7.44,8.06,8.4,1,7.692307692,,,,,
731,792,174,1,7.31,7.92,8.4,1,7.702020202,,,,,
719,770,174,1,7.19,7.7,8.4,1,6.623376623,,,,,
690,746,174,1,6.9,7.46,8.4,1,7.506702413,,,,,
672,730,174,1,6.72,7.3,8.4,1,7.945205479,,,,,
664,713,174,1,6.64,7.13,8.4,1,6.872370266,,,,,
631,693,175,1,6.31,6.93,8.5,1,8.946608947,,,,,
613,672,174,1,6.13,6.72,8.4,1,8.779761905,,,,,
592,649,174,1,5.92,6.49,8.4,1,8.782742681,,,,,
592,632,174,1,5.92,6.32,8.4,1,6.329113924,,,,,
562,614,175,1,5.62,6.14,8.5,1,8.469055375,,,,,
531,599,175,1,5.31,5.99,8.5,1,11.35225376,,,,,
493,582,174,1,4.93,5.82,8.4,1,15.29209622,,,,,
494,556,174,1,4.94,5.56,8.4,1,11.15107914,,,,,
494,537,174,1,4.94,5.37,8.4,1,8.00744879,,,,,
463,518,174,1,4.63,5.18,8.4,1,10.61776062,,,,,
433,495,174,1,4.33,4.95,8.4,1,12.52525253,,,,,
433,477,174,1,4.33,4.77,8.4,1,9.224318658,,,,,
401,446,174,1,4.01,4.46,8.4,1,10.0896861,,,,,
359,424,174,1,3.59,4.24,8.4,1,15.33018868,,,,,
359,407,173,1,3.59,4.07,8.3,1,11.79361179,,,,,
330,383,173,1,3.3,3.83,8.3,1,13.8381201,,,,,
330,362,173,1,3.3,3.62,8.3,1,8.839779006,,,,,
330,323,173,1,3.3,3.23,8.3,1,-2.167182663,,,,,
238,314,172,1,2.38,3.14,8.2,1,24.20382166,,,,,
238,295,171,1,2.38,2.95,8.1,1,19.3220339,,,,,
238,264,170,1,2.38,2.64,8,1,9.848484848,,,,,
238,242,169,1,2.38,2.42,7.9,1,1.652892562,,,,,
212,222,163,1,2.12,2.22,7.3,1,4.504504505,,,,,
212,189,131,1,2.12,1.89,4.1,1,-12.16931217,,,,,
212,212,90,0,2.12,2.12,0,0,0,,,,,
212,212,90,0,2.12,2.12,0,0,0,,,,,
212,212,90,0,2.12,2.12,0,0,0,,,,,
212,212,90,0,2.12,2.12,0,0,0,,,,,
212,213,161,1,2.12,2.13,7.1,1,0.469483568,,,,,
212,200,171,1,2.12,2,8.1,1,-6,,,,,
95,183,170,1,0.95,1.83,8,1,48.08743169,,,,,
95,193,134,1,0.95,1.93,4.4,1,50.77720207,,,,,
95,95,90,0,0.95,0.95,0,0,0,,,,,
95,95,90,0,0.95,0.95,0,0,0,,,,,
95,95,90,0,0.95,0.95,0,0,0,,,,,
95,95,90,0,0.95,0.95,0,0,0,,,,,
95,95,90,0,0.95,0.95,0,0,0,,,,,
95,95,90,0,0.95,0.95,0,0,0,,,,,
98,98,90,0,0.98,0.98,0,0,0,,,,,
98,98,90,0,0.98,0.98,0,0,0,,,,,
98,98,90,0,0.98,0.98,0,0,0,,,,,
98,98,90,0,0.98,0.98,0,0,0,,,,,
98,98,90,0,0.98,0.98,0,0,0,,,,,
102,102,90,0,1.02,1.02,0,0,0,,,,,
102,102,90,0,1.02,1.02,0,0,0,,,,,
102,102,90,0,1.02,1.02,0,0,0,,,,,
102,102,90,0,1.02,1.02,0,0,0,,,,,
115,115,90,0,1.15,1.15,0,0,0,,,,,
115,115,90,0,1.15,1.15,0,0,0,,,,,
115,115,90,0,1.15,1.15,0,0,0,,,,,
115,115,90,0,1.15,1.15,0,0,0,,,,,
150,150,90,0,1.5,1.5,0,0,0,,,,,
150,150,90,0,1.5,1.5,0,0,0,,,,,
150,150,90,0,1.5,1.5,0,0,0,,,,,
173,173,90,0,1.73,1.73,0,0,0,,,,,
173,173,90,0,1.73,1.73,0,0,0,,,,,
173,173,90,0,1.73,1.73,0,0,0,,,,,
201,201,90,0,2.01,2.01,0,0,0,,,,,
201,201,90,0,2.01,2.01,0,0,0,,,,,
201,201,90,0,2.01,2.01,0,0,0,,,,,
206,206,90,0,2.06,2.06,0,0,0,,,,,
206,206,90,0,2.06,2.06,0,0,0,,,,,
228,206,90,0,2.28,2.06,0,0,-10.67961165,,,,,
228,228,90,0,2.28,2.28,0,0,0,,,,,
228,228,90,0,2.28,2.28,0,0,0,,,,,
238,238,90,0,2.38,2.38,0,0,0,,,,,
238,238,90,0,2.38,2.38,0,0,0,,,,,
243,243,90,0,2.43,2.43,0,0,0,,,,,
243,243,90,0,2.43,2.43,0,0,0,,,,,
243,243,90,0,2.43,2.43,0,0,0,,,,,
247,247,90,0,2.47,2.47,0,0,0,,,,,
247,247,90,0,2.47,2.47,0,0,0,,,,,
251,251,90,0,2.51,2.51,0,0,0,,,,,
251,251,90,0,2.51,2.51,0,0,0,,,,,
254,251,90,0,2.54,2.51,0,0,-1.195219124,,,,,
254,254,90,0,2.54,2.54,0,0,0,,,,,
254,254,90,0,2.54,2.54,0,0,0,,,,,
259,259,90,0,2.59,2.59,0,0,0,,,,,
259,259,90,0,2.59,2.59,0,0,0,,,,,
274,274,90,0,2.74,2.74,0,0,0,,,,,
274,274,90,0,2.74,2.74,0,0,0,,,,,
283,283,90,0,2.83,2.83,0,0,0,,,,,
283,283,90,0,2.83,2.83,0,0,0,,,,,
284,284,90,0,2.84,2.84,0,0,0,,,,,
284,284,90,0,2.84,2.84,0,0,0,,,,,
285,285,90,0,2.85,2.85,0,0,0,,,,,
285,285,90,0,2.85,2.85,0,0,0,,,,,
281,281,90,0,2.81,2.81,0,0,0,,,,,
281,281,90,0,2.81,2.81,0,0,0,,,,,
288,288,90,0,2.88,2.88,0,0,0,,,,,
288,288,90,0,2.88,2.88,0,0,0,,,,,
289,289,90,0,2.89,2.89,0,0,0,,,,,
289,289,90,0,2.89,2.89,0,0,0,,,,,
294,294,90,0,2.94,2.94,0,0,0,,,,,
294,294,90,0,2.94,2.94,0,0,0,,,,,
299,299,90,0,2.99,2.99,0,0,0,,,,,
299,299,90,0,2.99,2.99,0,0,0,,,,,
306,306,90,0,3.06,3.06,0,0,0,,,,,
306,306,90,0,3.06,3.06,0,0,0,,,,,
308,308,90,0,3.08,3.08,0,0,0,,,,,
308,308,90,0,3.08,3.08,0,0,0,,,,,
299,299,90,0,2.99,2.99,0,0,0,,,,,
299,299,90,0,2.99,2.99,0,0,0,,,,,
293,293,90,0,2.93,2.93,0,0,0,,,,,
293,293,90,0,2.93,2.93,0,0,0,,,,,
300,300,90,0,3,3,0,0,0,,,,,
300,300,90,0,3,3,0,0,0,,,,,
312,312,90,0,3.12,3.12,0,0,0,,,,,
312,312,90,0,3.12,3.12,0,0,0,,,,,
322,322,90,0,3.22,3.22,0,0,0,,,,,
322,322,90,0,3.22,3.22,0,0,0,,,,,
327,327,90,0,3.27,3.27,0,0,0,,,,,
343,343,90,0,3.43,3.43,0,0,0,,,,,
343,343,90,0,3.43,3.43,0,0,0,,,,,
350,350,90,0,3.5,3.5,0,0,0,,,,,
350,350,90,0,3.5,3.5,0,0,0,,,,,
357,357,90,0,3.57,3.57,0,0,0,,,,,
365,365,90,0,3.65,3.65,0,0,0,,,,,
365,365,90,0,3.65,3.65,0,0,0,,,,,
371,371,90,0,3.71,3.71,0,0,0,,,,,
377,377,90,0,3.77,3.77,0,0,0,,,,,
377,377,90,0,3.77,3.77,0,0,0,,,,,
381,381,90,0,3.81,3.81,0,0,0,,,,,
381,381,90,0,3.81,3.81,0,0,0,,,,,
390,390,90,0,3.9,3.9,0,0,0,,,,,
408,408,90,0,4.08,4.08,0,0,0,,,,,
419,419,90,0,4.19,4.19,0,0,0,,,,,
419,419,90,0,4.19,4.19,0,0,0,,,,,
420,420,90,0,4.2,4.2,0,0,0,,,,,
426,426,90,0,4.26,4.26,0,0,0,,,,,
439,439,90,0,4.39,4.39,0,0,0,,,,,
439,439,90,0,4.39,4.39,0,0,0,,,,,
453,453,90,0,4.53,4.53,0,0,0,,,,,
483,483,90,0,4.83,4.83,0,0,0,,,,,
552,552,90,0,5.52,5.52,0,0,0,,,,,
610,610,90,0,6.1,6.1,0,0,0,,,,,
614,614,90,0,6.14,6.14,0,0,0,,,,,
612,612,90,0,6.12,6.12,0,0,0,,,,,
599,599,90,0,5.99,5.99,0,0,0,,,,,
618,618,90,0,6.18,6.18,0,0,0,,,,,
652,652,90,0,6.52,6.52,0,0,0,,,,,
744,744,90,0,7.44,7.44,0,0,0,,,,,
782,782,90,0,7.82,7.82,0,0,0,,,,,
778,778,90,0,7.78,7.78,0,0,0,,,,,
745,745,90,0,7.45,7.45,0,0,0,,,,,
725,725,90,0,7.25,7.25,0,0,0,,,,,
764,764,90,0,7.64,7.64,0,0,0,,,,,
811,811,90,0,8.11,8.11,0,0,0,,,,,
863,863,90,0,8.63,8.63,0,0,0,,,,,
852,852,90,0,8.52,8.52,0,0,0,,,,,
855,855,90,0,8.55,8.55,0,0,0,,,,,
888,888,90,0,8.88,8.88,0,0,0,,,,,
959,959,90,0,9.59,9.59,0,0,0,,,,,
1007,986,90,0,10.07,9.86,0,0,-2.129817444,,,,,
996,996,90,0,9.96,9.96,0,0,0,,,,,
957,957,90,0,9.57,9.57,0,0,0,,,,,
1005,1005,90,0,10.05,10.05,0,0,0,,,,,
1042,1042,90,0,10.42,10.42,0,0,0,,,,,
1104,1104,90,0,11.04,11.04,0,0,0,,,,,
1072,1072,90,0,10.72,10.72,0,0,0,,,,,
1031,1031,90,0,10.31,10.31,0,0,0,,,,,
1106,1106,90,0,11.06,11.06,0,0,0,,,,,
1102,1102,90,0,11.02,11.02,0,0,0,,,,,
1129,1129,90,0,11.29,11.29,0,0,0,,,,,
1081,1081,90,0,10.81,10.81,0,0,0,,,,,
1142,1142,90,0,11.42,11.42,0,0,0,,,,,
1228,1228,90,0,12.28,12.28,0,0,0,,,,,
1224,1224,90,0,12.24,12.24,0,0,0,,,,,
1183,1183,90,0,11.83,11.83,0,0,0,,,,,
1204,1204,90,0,12.04,12.04,0,0,0,,,,,
1249,1249,90,0,12.49,12.49,0,0,0,,,,,
1287,1287,90,0,12.87,12.87,0,0,0,,,,,
1240,1240,90,0,12.4,12.4,0,0,0,,,,,
1279,1279,90,0,12.79,12.79,0,0,0,,,,,
1318,1318,90,0,13.18,13.18,0,0,0,,,,,
1294,1294,90,0,12.94,12.94,0,0,0,,,,,
1266,1266,90,0,12.66,12.66,0,0,0,,,,,
1313,1313,90,0,13.13,13.13,0,0,0,,,,,
1364,1364,90,0,13.64,13.64,0,0,0,,,,,
1333,1333,90,0,13.33,13.33,0,0,0,,,,,
1342,1342,90,0,13.42,13.42,0,0,0,,,,,
